date,EUR,GBP,JPY
2008-12-07,-0.0094,0.0109,-0.0013
2008-12-08,-0.863,-0.8279,0.1844
2008-12-09,-0.4794,0.0071,-0.3848
2008-12-10,-0.5231,0.1784,-0.0616
2008-12-11,-1.4008,-0.7631,-0.4272
2008-12-12,-1.5039,-0.2649,-1.8378
2008-12-13,-0.3508,0.4451,0.6576
2008-12-14,0.0234,-0.2495,0.14
2008-12-15,-0.8684,-1.0661,-0.43
2008-12-16,-1.6189,-1.4909,-0.6306
2008-12-17,-2.992,-1.472,-1.9332
2008-12-18,-2.0962,0.816,-0.3509
2008-12-19,2.2303,2.4847,1.1995
2008-12-20,1.479,0.6324,0.0214
2008-12-21,-0.0061,-0.0312,-0.0036
2008-12-22,-0.4929,0.363,0.5614
2008-12-23,0.0477,0.4931,0.5233
2008-12-24,0.0186,0.4085,0.3097
2008-12-25,-0.2748,0.0479,-0.1776
2008-12-26,-0.2781,0.0141,0.1165
2008-12-27,0.1265,1.1525,0.312
2008-12-28,0.0018,0.0079,0.0007
2008-12-29,-1.1082,-0.5803,-0.4035
2008-12-30,0.6488,1.2031,-0.0527
2008-12-31,0.3922,-0.1465,0.0734
2009-01-01,0.4852,-0.8564,0.2586
2009-01-02,0.3571,0.3041,0.5425
2009-01-03,0.0273,0.2139,0.7373
2009-01-04,0.0128,0.0093,0.0013
2009-01-05,1.1813,0.0295,0.8581
2009-01-06,1.8937,-1.0188,1.0823
2009-01-07,-0.6013,-1.9919,-0.3474
2009-01-08,-0.4637,-0.9363,-1.4961
2009-01-09,0.139,-0.5465,-1.0957
2009-01-10,1.0874,0.2986,-0.5891
2009-01-11,-0.0016,0.0152,-0.018
2009-01-12,0.5582,1.1122,-0.6144
2009-01-13,0.9241,2.1844,-0.5674
2009-01-14,0.4828,0.718,0.0447
2009-01-15,0.4562,-0.2678,-0.22
2009-01-16,-0.5894,-1.2975,1.2946
2009-01-17,-0.2837,0.4183,0.4601
2009-01-18,-0.0559,-0.0647,0.0216
2009-01-19,0.104,0.2984,-0.0505
2009-01-20,2.149,3.9978,-0.4
2009-01-21,0.4817,1.996,-0.9129
2009-01-22,-0.6375,-0.18,-0.6125
2009-01-23,0.6816,0.9868,-0.242
2009-01-24,-0.5906,-0.545,0.0146
2009-01-25,-0.0008,0.0072,-0.0002
2009-01-26,-0.0524,0.3168,0.2713
2009-01-27,-1.58,-2.3046,0.2284
2009-01-28,-0.2474,-1.1908,0.1735
2009-01-29,1.1281,0.1608,0.7089
2009-01-30,1.6449,-0.5279,-0.3799
2009-01-31,0.4711,-1.6287,0.2885
2009-02-01,0.0172,0.0295,0.0004
2009-02-02,0.3206,1.6727,-0.4002
2009-02-03,-0.9125,0.1628,-0.1528
2009-02-04,-0.4457,-1.1173,-0.0554
2009-02-05,0.8185,-0.6018,0.5952
2009-02-06,0.1052,-1.1029,1.5451
2009-02-07,-0.8974,-0.7398,0.6253
2009-02-08,-0.0062,0.0068,0.0039
2009-02-09,-0.2555,-0.3635,-0.3464
2009-02-10,0.3714,0.4735,-0.4734
2009-02-11,0.1239,2.2827,-0.9627
2009-02-12,0.3838,1.0147,-0.0478
2009-02-13,-0.2303,-0.7331,1.2243
2009-02-14,0.2128,0.2802,0.5686
2009-02-15,0.0265,0.0921,-0.0662
2009-02-16,0.6718,0.7083,-0.0906
2009-02-17,0.9509,0.0481,0.4523
2009-02-18,0.5477,0.0618,0.6861
2009-02-19,-0.3831,-0.5735,1.1039
2009-02-20,-0.1808,0.1418,0.1705
2009-02-21,-1.3543,-1.0087,-0.6646
2009-02-22,0.0374,0.0319,0.0171
2009-02-23,-0.0722,-0.496,0.2887
2009-02-24,0.6333,0.0013,2.0279
2009-02-25,-0.4858,0.4732,1.452
2009-02-26,0.5298,1.1176,1.0311
2009-02-27,0.3919,0.086,-0.1897
2009-02-28,0.2004,-0.3896,-0.1711
2009-03-01,0.0165,0.0097,-0.0068
2009-03-02,0.6034,1.0519,-0.163
2009-03-03,-0.0782,0.6968,0.3506
2009-03-04,0.4574,-0.0619,1.1414
2009-03-05,-0.3319,-0.4801,0.1581
2009-03-06,-0.3744,-0.2424,-1.4435
2009-03-07,-0.1712,0.5877,0.6423
2009-03-08,-0.0032,0.0014,0.0073
2009-03-09,0.0668,0.7585,0.3152
2009-03-10,-0.3158,1.2297,0.0651
2009-03-11,-0.2558,0.3503,-0.3487
2009-03-12,-0.7391,-0.5079,-1.3181
2009-03-13,-0.7408,-0.8828,1.1232
2009-03-14,-0.1637,-0.3051,-0.139
2009-03-15,0.0047,-0.0036,-0.0018
2009-03-16,-0.1823,-0.4432,0.2816
2009-03-17,-0.2617,0.0551,0.2912
2009-03-18,-0.722,0.2889,-0.2354
2009-03-19,-3.4572,-2.3608,-2.9895
2009-03-20,-0.6364,-0.8767,-0.3769
2009-03-21,0.3352,0.0933,0.9427
2009-03-22,-0.0022,0.0027,-0.0023
2009-03-23,-0.3625,-0.436,0.4944
2009-03-24,0.2645,-0.9895,1.4896
2009-03-25,0.7132,0.2693,-0.144
2009-03-26,-0.5539,0.5363,0.3296
2009-03-27,0.8874,1.0843,0.1817
2009-03-28,1.2231,0.5327,-0.3645
2009-03-29,0.0136,0.0475,0.0054
2009-03-30,0.6152,0.7172,-0.6061
2009-03-31,-0.5241,-0.6973,1.3733
2009-04-01,0.3731,-0.3241,0.1882
2009-04-02,-0.7955,-1.5761,0.2775
2009-04-03,-0.8224,-1.1481,0.7219
2009-04-04,-0.3157,-0.5865,0.5113
2009-04-05,-0.0085,-0.0007,-0.0095
2009-04-06,-0.0927,-0.1238,0.4987
2009-04-07,1.3015,1.0571,-0.2851
2009-04-08,0.6899,0.0561,-0.4512
2009-04-09,-0.0982,0.0571,0.0165
2009-04-10,0.7906,0.2772,0.3048
2009-04-11,-0.3389,-0.2042,-0.1351
2009-04-12,0.0024,0.0006,0.001
2009-04-13,-0.3434,-0.2786,0.1141
2009-04-14,-0.5829,-1.0801,-0.7237
2009-04-15,0.5947,-0.3272,-0.6831
2009-04-16,0.238,-0.1981,0.1501
2009-04-17,0.7625,0.74,0.2348
2009-04-18,0.4055,0.3155,-0.1845
2009-04-19,-0.006,-0.0041,-0.0033
2009-04-20,0.5191,0.9962,-0.4624
2009-04-21,0.2905,0.515,-0.4871
2009-04-22,-0.1259,-0.0891,-0.0027
2009-04-23,-0.5915,0.286,-0.2008
2009-04-24,-1.2853,-0.8617,-0.7447
2009-04-25,-0.307,-0.2042,-0.1327
2009-04-26,0.0019,0.1645,-0.0024
2009-04-27,0.6979,0.4514,-0.4561
2009-04-28,0.8458,0.0578,-0.4026
2009-04-29,-1.3381,-0.762,0.5503
2009-04-30,-0.4831,-0.6486,1.1174
2009-05-01,0.1367,-0.1706,1.1658
2009-05-02,-0.0734,-0.5747,0.0531
2009-05-03,-0.0016,-0.0015,0.0071
2009-05-04,-0.3085,-0.0942,0.1564
2009-05-05,-0.5028,-0.784,-0.4474
2009-05-06,0.5593,-0.0282,-0.4
2009-05-07,-0.3183,-0.0652,0.5265
2009-05-08,-0.7498,-0.104,0.0484
2009-05-09,-1.377,-0.9684,-0.593
2009-05-10,-0.0095,0.0003,0.0166
2009-05-11,0.1439,0.4268,-0.4637
2009-05-12,-0.0504,-0.2119,-0.9448
2009-05-13,-0.1953,-0.188,-1.0483
2009-05-14,0.4404,0.5052,-0.5915
2009-05-15,0.0581,-0.3919,-0.0628
2009-05-16,0.6301,0.1904,-0.2661
2009-05-17,0.0097,0.0087,-0.0268
2009-05-18,0.1022,-0.312,0.3235
2009-05-19,-0.8321,-1.2603,0.8232
2009-05-20,-0.6274,-0.864,-0.7179
2009-05-21,-0.8808,-1.243,-1.0135
2009-05-22,-1.1602,-0.7928,-0.3592
2009-05-23,-0.2701,-0.3552,0.5181
2009-05-24,-0.0067,0.0076,-0.009
2009-05-25,-0.0287,0.1941,0.085
2009-05-26,0.2946,0.0588,-0.0202
2009-05-27,0.0946,-0.6504,0.4165
2009-05-28,0.5164,0.3321,1.2935
2009-05-29,-1.1962,-1.0463,-0.61
2009-05-30,-0.7456,-0.5062,-0.5624
2009-05-31,-0.0017,-0.0089,-0.0208
2009-06-01,-0.164,-0.8363,0.1479
2009-06-02,-0.2367,-0.8411,0.6526
2009-06-03,-0.2021,-0.363,-0.1842
2009-06-04,0.4339,1.5511,0.4567
2009-06-05,0.3427,1.2265,0.9364
2009-06-06,1.1132,0.5612,1.4323
2009-06-07,0.0,0.0161,0.0011
2009-06-08,0.3819,0.2086,-0.1594
2009-06-09,-0.2505,-1.2796,-0.5069
2009-06-10,-0.7377,-1.1979,-0.2099
2009-06-11,0.1108,-0.6571,0.129
2009-06-12,-0.1104,-0.2821,0.0877
2009-06-13,0.2613,0.336,0.4088
2009-06-14,0.0045,0.001,-0.0018
2009-06-15,0.9388,0.5464,-0.2473
2009-06-16,0.3172,-0.0504,-1.3819
2009-06-17,-0.2216,0.0435,-0.6455
2009-06-18,-0.5246,0.0396,-0.2123
2009-06-19,0.1114,-0.3574,0.6312
2009-06-20,-0.0532,-0.5294,-0.3419
2009-06-21,-0.0078,-0.0049,-0.0048
2009-06-22,0.3981,0.4069,-0.2903
2009-06-23,-0.4282,0.5717,-0.6429
2009-06-24,-0.7728,-0.9071,0.0212
2009-06-25,0.695,0.6912,0.7479
2009-06-26,-0.7057,-0.5608,-0.5196
2009-06-27,-0.0395,-0.377,-0.4408
2009-06-28,-0.0035,0.0018,0.001
2009-06-29,0.0711,0.0372,0.365
2009-06-30,-0.2715,-0.2954,0.5132
2009-07-01,0.0166,0.6333,0.6313
2009-07-02,0.0391,0.2698,-0.2545
2009-07-03,0.6445,0.3923,-0.4584
2009-07-04,0.0558,0.1262,0.0894
2009-07-05,0.0068,0.0026,0.0084
2009-07-06,0.2288,0.6302,-0.7136
2009-07-07,-0.1398,0.1033,-0.2123
2009-07-08,0.5126,0.8333,-1.2353
2009-07-09,-0.418,-0.6379,-1.0426
2009-07-10,-0.0089,-0.4473,-0.3695
2009-07-11,0.125,0.2636,-0.1108
2009-07-12,0.0,0.0,0.0
2009-07-13,-0.0742,0.0762,0.0204
2009-07-14,-0.1941,-0.4793,0.5594
2009-07-15,-0.4987,-0.6141,0.6519
2009-07-16,-0.4104,-0.2254,0.1618
2009-07-17,-0.0856,0.3784,-0.0127
2009-07-18,0.0882,0.1039,0.3699
2009-07-19,-0.0014,0.002,0.0012
2009-07-20,-0.6301,-0.7477,0.275
2009-07-21,-0.1497,-0.0761,-0.562
2009-07-22,0.0615,0.3458,-0.3895
2009-07-23,-0.147,-0.5116,0.8573
2009-07-24,0.2107,0.1793,0.4723
2009-07-25,-0.0549,0.2418,-0.03
2009-07-26,-0.0115,-0.0181,0.005
2009-07-27,-0.2215,-0.2254,0.2197
2009-07-28,0.0635,-0.0689,-0.2148
2009-07-29,0.7413,0.461,-0.1444
2009-07-30,0.4343,-0.2737,0.6062
2009-07-31,-0.6225,-0.7426,0.034
2009-08-01,-0.7699,-0.8571,-0.6271
2009-08-02,-0.0096,-0.0144,0.0046
2009-08-03,-0.3489,-0.5996,0.2756
2009-08-04,-0.6481,-0.7362,0.1777
2009-08-05,-0.0179,-0.1578,-0.0076
2009-08-06,0.1216,0.319,0.1877
2009-08-07,0.5516,1.0213,0.8031
2009-08-08,0.8729,0.3438,1.5562
2009-08-09,-0.0057,0.0015,0.0029
2009-08-10,0.0372,0.433,-0.3112
2009-08-11,0.211,0.7809,-0.7566
2009-08-12,-0.112,-0.0071,-0.7185
2009-08-13,-0.626,-0.4201,0.0339
2009-08-14,-0.0224,-0.0121,-0.8692
2009-08-15,0.3764,0.0804,-0.1119
2009-08-16,0.007,0.0109,-0.015
2009-08-17,0.6071,0.9549,-0.3984
2009-08-18,0.0294,-0.3297,0.2806
2009-08-19,-0.3152,-0.3735,-0.5362
2009-08-20,-0.538,-0.1208,-0.0957
2009-08-21,-0.3839,0.1035,-0.2056
2009-08-22,-0.2687,-0.053,0.3872
2009-08-23,-0.0034,0.0026,-0.0012
2009-08-24,0.0348,0.187,0.3129
2009-08-25,0.1215,0.5679,-0.4894
2009-08-26,0.1735,0.6116,-0.0537
2009-08-27,0.1136,0.4076,-0.4502
2009-08-28,-0.6063,-0.4798,-0.0459
2009-08-29,0.3276,0.1716,-0.1183
2009-08-30,-0.0021,0.0,-0.0196
2009-08-31,-0.002,0.1299,-0.6444
2009-09-01,-0.0235,0.0171,0.1149
2009-09-02,0.5467,0.3111,-0.4923
2009-09-03,-0.3418,-0.7336,-0.2464
2009-09-04,0.0819,-0.2081,0.4167
2009-09-05,-0.1739,-0.2665,0.2463
2009-09-06,-0.0034,0.0007,-0.0001
2009-09-07,-0.2914,0.0256,0.06
2009-09-08,-0.6114,-0.3643,-0.6088
2009-09-09,-0.6843,-0.4684,-0.2632
2009-09-10,-0.3019,-0.3382,-0.2884
2009-09-11,-0.1965,-0.6364,-1.0376
2009-09-12,0.1473,0.1646,-0.3483
2009-09-13,-0.0137,-0.009,-0.0266
2009-09-14,-0.0067,0.4037,-0.0364
2009-09-15,-0.3219,0.3014,0.4612
2009-09-16,-0.4453,0.3415,-0.3501
2009-09-17,-0.2785,-0.0661,0.3211
2009-09-18,0.0948,0.9226,0.2156
2009-09-19,0.0137,0.4607,0.0394
2009-09-20,0.0013,0.0109,0.0016
2009-09-21,0.2451,0.4054,0.6542
2009-09-22,-0.5383,-0.5692,-0.4425
2009-09-23,-0.2372,-0.6041,-0.4407
2009-09-24,0.4411,1.0256,-0.0683
2009-09-25,0.3682,1.5248,-0.6478
2009-09-26,-0.1318,0.1871,-0.8591
2009-09-27,-0.012,-0.0118,-0.0019
2009-09-28,0.3932,0.581,-0.3234
2009-09-29,0.2895,-0.3711,0.6725
2009-09-30,-0.2194,-0.6128,-0.2436
2009-10-01,0.2572,0.2882,0.0871
2009-10-02,0.2034,0.4254,-0.4226
2009-10-03,-0.1395,-0.2712,0.3911
2009-10-04,-0.0233,0.0026,-0.0175
2009-10-05,-0.3315,-0.0483,-0.0717
2009-10-06,-0.5546,0.0796,-0.728
2009-10-07,0.0731,0.2264,-0.4111
2009-10-08,-0.3941,-0.8027,-0.337
2009-10-09,0.1342,0.4017,0.876
2009-10-10,0.0424,0.7849,0.6224
2009-10-11,0.0065,0.0025,-0.0172
2009-10-12,-0.0923,0.2018,0.2973
2009-10-13,-0.414,-0.0092,-0.2337
2009-10-14,-0.5533,-0.9127,-0.452
2009-10-15,-0.2941,-1.21,0.6217
2009-10-16,0.1189,-1.0872,1.0514
2009-10-17,0.0365,-0.1549,-0.0042
2009-10-18,0.0021,0.0232,0.0068
2009-10-19,-0.0389,0.1167,-0.1202
2009-10-20,-0.2971,-0.4124,-0.3058
2009-10-21,0.0018,-0.6083,0.3894
2009-10-22,-0.2795,-0.543,0.4256
2009-10-23,-0.1762,0.5707,0.5384
2009-10-24,0.1212,1.1457,0.346
2009-10-25,0.0044,0.0236,-0.007
2009-10-26,0.1071,-0.0417,-0.0987
2009-10-27,0.896,-0.2399,0.0857
2009-10-28,0.469,-0.1155,-0.9236
2009-10-29,0.1941,-0.5092,-0.3576
2009-10-30,-0.3169,-0.4378,0.0926
2009-10-31,0.6081,0.4822,0.0
2009-11-01,-0.0049,0.0074,-0.9686
2009-11-02,-0.302,0.2501,0.008
2009-11-03,0.2212,0.2336,0.1945
2009-11-04,-0.2755,-0.7586,0.3728
2009-11-05,-0.5851,-0.3568,-0.1083
2009-11-06,-0.0898,-0.2771,-0.0962
2009-11-07,0.1382,-0.1144,-0.5737
2009-11-08,-0.0272,-0.0301,0.0032
2009-11-09,-0.674,-0.6736,0.1052
2009-11-10,-0.1961,0.1167,-0.0989
2009-11-11,-0.1105,0.186,-0.1372
2009-11-12,0.3445,0.6716,0.251
2009-11-13,0.4843,-0.4177,-0.0209
2009-11-14,-0.19,-0.2152,-0.3855
2009-11-15,-0.017,-0.017,-0.0002
2009-11-16,-0.3754,-0.3575,-0.1935
2009-11-17,0.2851,-0.4536,-0.3613
2009-11-18,0.004,0.1253,0.1131
2009-11-19,0.0875,0.6749,-0.2127
2009-11-20,0.146,0.6137,-0.1258
2009-11-21,0.1371,0.4195,-0.0551
2009-11-22,-0.0027,0.0,-0.0079
2009-11-23,-0.5428,-0.388,0.0338
2009-11-24,-0.0351,0.0113,-0.2292
2009-11-25,-0.5218,-0.5161,-0.8046
2009-11-26,-0.3164,0.3291,-1.3115
2009-11-27,0.9111,1.0433,-0.538
2009-11-28,-0.3323,-0.4624,0.1822
2009-11-29,-0.0187,-0.0317,0.0728
2009-11-30,-0.2406,0.0551,-0.1979
2009-12-01,-0.1549,-0.1174,0.4032
2009-12-02,-0.1868,-0.6724,0.3496
2009-12-03,-0.0775,-0.0373,0.9293
2009-12-04,0.5451,0.4833,0.9973
2009-12-05,1.0252,0.5241,1.9775
2009-12-06,-0.0079,0.0211,-0.0255
2009-12-07,0.0792,0.2221,-0.7245
2009-12-08,0.3224,0.3857,-1.1986
2009-12-09,0.5035,0.6685,-0.8176
2009-12-10,-0.0271,-0.1067,0.0658
2009-12-11,0.153,-0.027,0.8232
2009-12-12,0.5976,0.1152,0.2268
2009-12-13,-0.0096,0.0072,-0.0092
2009-12-14,-0.1871,0.0332,-0.4253
2009-12-15,0.3814,-0.1002,0.5654
2009-12-16,0.2966,-0.1873,0.5062
2009-12-17,0.9774,0.5598,0.3658
2009-12-18,0.3724,0.2862,0.095
2009-12-19,0.0928,0.0359,0.4681
2009-12-20,0.0136,0.0076,-0.0029
2009-12-21,0.0705,0.2616,0.1335
2009-12-22,0.2873,0.5544,0.8987
2009-12-23,0.049,0.4255,0.3012
2009-12-24,-0.5772,-0.096,-0.2156
2009-12-25,-0.1552,0.0618,-0.0737
2009-12-26,-0.1036,-0.3348,-0.2533
2009-12-27,0.0682,0.3869,0.1987
2009-12-28,-0.0052,-0.1344,0.178
2009-12-29,0.0055,-0.0722,0.2429
2009-12-30,0.3859,0.3812,0.5135
2009-12-31,-0.2401,-1.2488,0.3657
2010-01-01,0.3822,-0.1821,0.5087
2010-01-02,-0.5338,0.1606,-0.0207
2010-01-03,0.5334,-0.1593,0.0096
2010-01-04,-0.2884,0.1627,-0.2647
2010-01-05,-0.437,0.4468,-0.9078
2010-01-06,0.3569,0.412,0.2184
2010-01-07,-0.0032,0.1679,0.6376
2010-01-08,0.2259,-0.0946,0.3952
2010-01-09,-0.5326,-0.2608,-0.4767
2010-01-10,-0.015,-0.0192,-0.0208
2010-01-11,-0.6367,-0.5608,-0.3779
2010-01-12,0.05,-0.0622,-0.6488
2010-01-13,-0.0405,-0.6088,-0.5059
2010-01-14,-0.0688,-0.4452,0.2687
2010-01-15,0.6691,-0.0336,-0.5473
2010-01-16,0.2071,0.2301,-0.229
2010-01-17,0.0214,0.0102,0.0009
2010-01-18,0.062,-0.3077,0.0538
2010-01-19,0.1865,-0.4157,-0.0581
2010-01-20,1.1472,0.4778,0.3744
2010-01-21,0.6615,0.4499,0.2049
2010-01-22,-0.2669,0.2988,-1.2715
2010-01-23,-0.0558,0.4691,-0.3473
2010-01-24,-0.0472,-0.0285,0.0941
2010-01-25,-0.0935,-0.2723,0.2817
2010-01-26,0.3552,-0.2162,-0.3101
2010-01-27,0.3207,0.1475,-0.457
2010-01-28,0.4113,-0.1741,0.7234
2010-01-29,0.4803,0.5758,0.0387
2010-01-30,0.525,0.7062,0.1187
2010-01-31,0.0003,0.0259,-0.0473
2010-02-01,-0.2197,0.2978,0.1405
2010-02-02,-0.3067,-0.102,0.2844
2010-02-03,-0.1663,-0.1507,-0.0013
2010-02-04,0.836,0.7588,-0.1236
2010-02-05,1.1154,0.9926,-1.1823
2010-02-06,0.077,0.2321,-0.2138
2010-02-07,-0.0293,-0.0006,0.0161
2010-02-08,0.1171,0.3742,0.0931
2010-02-09,-0.3702,-0.114,0.1619
2010-02-10,-0.3174,-0.2468,0.2957
2010-02-11,0.2175,0.1973,0.1185
2010-02-12,0.7115,-0.2634,0.0417
2010-02-13,0.0049,-0.1986,0.0391
2010-02-14,0.0125,0.0121,0.012
2010-02-15,0.2013,0.2119,0.0903
2010-02-16,-0.6407,-0.3327,0.0107
2010-02-17,-0.0322,-0.1534,0.7868
2010-02-18,0.8191,0.8207,0.3092
2010-02-19,0.45,1.2629,0.8675
2010-02-20,-0.6565,-0.3549,-0.3255
2010-02-21,-0.0188,-0.0045,-0.009
2010-02-22,0.05,-0.0268,-0.1859
2010-02-23,0.2188,0.1199,-0.799
2010-02-24,0.2251,0.1853,-0.5307
2010-02-25,0.3476,0.959,-1.0039
2010-02-26,-0.7365,0.2778,-0.1472
2010-02-27,-0.2088,0.025,-0.1833
2010-02-28,-0.0221,0.0305,-0.0093
2010-03-01,0.4876,1.4173,0.3187
2010-03-02,0.0936,0.5063,-0.207
2010-03-03,-0.8103,-0.7838,-0.4251
2010-03-04,0.2347,0.0015,0.0743
2010-03-05,0.2655,-0.0776,1.2358
2010-03-06,-0.224,-0.4436,0.4481
2010-03-07,-0.0004,0.0082,0.0209
2010-03-08,-0.2116,0.1026,0.1067
2010-03-09,0.4822,0.9122,-0.5051
2010-03-10,-0.2,0.2596,0.5663
2010-03-11,-0.3082,-0.5027,0.1125
2010-03-12,-0.6371,-0.8076,0.0697
2010-03-13,-0.172,-0.41,-0.0076
2010-03-14,-0.0058,0.0062,0.0384
2010-03-15,0.4954,0.8411,0.0108
2010-03-16,-0.1604,-0.423,-0.2194
2010-03-17,-0.3024,-1.0746,0.0363
2010-03-18,0.8334,0.2049,-0.1954
2010-03-19,0.6639,1.1215,0.2643
2010-03-20,0.1951,0.5835,0.0717
2010-03-21,0.0273,-0.0108,-0.0091
2010-03-22,0.0302,-0.071,-0.2736
2010-03-23,0.0784,-0.0864,0.0349
2010-03-24,1.1303,0.7297,1.3205
2010-03-25,0.2922,0.2766,0.8753
2010-03-26,-0.4266,0.1027,0.2292
2010-03-27,-0.0549,-0.1631,-0.0393
2010-03-28,-0.2196,-0.0466,-0.0233
2010-03-29,-0.3545,-0.4745,0.0627
2010-03-30,0.0888,-0.6287,0.1378
2010-03-31,-0.2371,-0.5235,0.6872
2010-04-01,-0.3161,-0.6596,0.4139
2010-04-02,-0.087,0.0345,0.4204
2010-04-03,0.3155,0.2521,0.0
2010-04-04,-0.0022,-0.0328,0.5334
2010-04-05,0.0688,-0.3613,-0.2172
2010-04-06,0.6708,0.3847,-0.5381
2010-04-07,0.2502,-0.1552,-0.1733
2010-04-08,0.2783,0.0381,-0.6062
2010-04-09,-0.6908,-0.7994,0.3282
2010-04-10,-0.5871,-0.1616,-0.3093
2010-04-11,0.007,-0.0189,-0.0137
2010-04-12,-0.7948,-0.2201,0.1587
2010-04-13,0.1373,0.174,-0.3129
2010-04-14,-0.4003,-0.3976,0.3251
2010-04-15,0.4919,-0.1886,-0.1781
2010-04-16,0.3956,0.346,-0.7534
2010-04-17,0.1492,0.3631,-0.3142
2010-04-18,0.0393,0.0238,-0.0233
2010-04-19,0.2978,0.6111,-0.0599
2010-04-20,-0.0862,-0.6279,0.9328
2010-04-21,0.4569,-0.2299,0.2746
2010-04-22,0.4748,-0.0077,-0.1159
2010-04-23,0.2159,0.2668,0.7228
2010-04-24,-0.5179,-0.1406,0.2337
2010-04-25,0.0114,0.0023,-0.0089
2010-04-26,0.3,-0.4941,0.1452
2010-04-27,0.3197,0.7322,-0.6263
2010-04-28,0.8159,0.9057,0.2565
2010-04-29,-0.3535,-0.3297,0.2794
2010-04-30,-0.4438,-0.4311,0.1267
2010-05-01,0.0456,0.2911,-0.3536
2010-05-02,-0.0564,-0.0246,-0.0058
2010-05-03,0.6086,0.2035,0.5239
2010-05-04,0.9537,0.445,0.289
2010-05-05,1.4421,0.3614,-0.1654
2010-05-06,1.3274,0.8652,-1.6979
2010-05-07,0.147,1.8468,-0.9922
2010-05-08,-0.33,-0.4845,-0.4079
2010-05-09,-0.1449,-0.028,0.0365
2010-05-10,-1.0414,-0.8758,1.6716
2010-05-11,1.557,0.4275,-0.4977
2010-05-12,0.423,-0.1979,0.3216
2010-05-13,0.4829,0.9906,0.0079
2010-05-14,1.0768,1.2194,-0.5976
2010-05-15,0.8184,0.2175,0.0376
2010-05-16,0.0386,0.0073,-0.0142
2010-05-17,0.2046,0.7782,-0.1787
2010-05-18,-0.19,-0.0692,0.3326
2010-05-19,0.6869,0.6645,-1.0655
2010-05-20,-1.0284,-0.1155,-1.0917
2010-05-21,-1.2949,-0.4675,-0.7569
2010-05-22,-0.1357,-0.4089,0.0944
2010-05-23,-0.0279,0.0055,0.0345
2010-05-24,1.2551,0.3053,0.2956
2010-05-25,1.2944,0.679,-0.5953
2010-05-26,-0.0276,-0.4231,0.5117
2010-05-27,-0.2929,-0.8182,0.3497
2010-05-28,-0.3542,-0.0523,0.5564
2010-05-29,0.5705,0.5028,0.0082
2010-05-30,0.0139,0.0251,-0.0179
2010-05-31,-0.2455,-0.4271,0.339
2010-06-01,0.6101,-0.504,-0.3213
2010-06-02,0.0355,-0.5468,0.9094
2010-06-03,-0.1364,0.0279,0.6608
2010-06-04,1.2521,0.5962,-0.2709
2010-06-05,0.9893,0.8012,-0.2907
2010-06-06,0.0217,0.0172,-0.0221
2010-06-07,0.1868,-0.1258,-0.3134
2010-06-08,-0.0323,0.258,-0.2523
2010-06-09,-0.3614,-0.5347,-0.0451
2010-06-10,-0.6991,-0.8371,-0.2405
2010-06-11,-0.2188,0.1294,0.4537
2010-06-12,-0.0931,0.4227,0.0528
2010-06-13,-0.005,-0.0048,0.0172
2010-06-14,-0.959,-1.138,0.1364
2010-06-15,-0.3209,-0.3472,-0.5011
2010-06-16,-0.3127,-0.2092,0.1393
2010-06-17,-0.3162,0.1863,-0.4231
2010-06-18,-0.2646,-0.3152,-0.3716
2010-06-19,0.0613,0.0748,0.0074
2010-06-20,-0.182,-0.1052,-0.1089
2010-06-21,0.0613,-0.0749,0.4606
2010-06-22,0.7693,0.3953,-0.4356
2010-06-23,0.148,-0.793,-0.4998
2010-06-24,-0.3664,-0.4837,-0.7541
2010-06-25,-0.0567,0.0367,-0.0649
2010-06-26,-0.3609,-0.6555,-0.2854
2010-06-27,-0.0053,-0.0078,0.0047
2010-06-28,0.2972,-0.077,0.1277
2010-06-29,1.0319,0.0241,-0.7807
2010-06-30,-0.3516,0.4548,-0.0715
2010-07-01,-0.9088,-0.1666,-0.7942
2010-07-02,-1.4105,-1.0513,-0.0952
2010-07-03,-0.2299,-0.0529,-0.0566
2010-07-04,0.0073,0.0118,-0.0038
2010-07-05,0.2484,0.3177,0.0567
2010-07-06,-0.5051,-0.1978,-0.135
2010-07-07,-0.034,0.1296,-0.4133
2010-07-08,-0.5028,-0.028,1.1443
2010-07-09,0.0418,0.1999,0.2523
2010-07-10,0.1558,0.4089,0.0616
2010-07-11,0.0099,-0.0023,0.0124
2010-07-12,0.4508,0.3205,0.0836
2010-07-13,-0.375,-0.5655,-0.2791
2010-07-14,-0.7505,-0.9453,0.1897
2010-07-15,-0.8402,-0.6623,-0.9193
2010-07-16,-0.8583,-0.1044,-1.0912
2010-07-17,0.0972,0.4069,-0.2966
2010-07-18,0.0124,0.0098,-0.0053
2010-07-19,-0.1432,0.2204,0.2982
2010-07-20,0.1895,0.1312,0.2516
2010-07-21,0.7377,0.0564,0.0529
2010-07-22,-0.1907,-0.0472,-0.3707
2010-07-23,-0.2902,-0.8827,0.4844
2010-07-24,-0.1654,-0.2892,0.3035
2010-07-25,0.0164,0.0085,0.0154
2010-07-26,-0.3019,-0.3928,-0.3759
2010-07-27,-0.3807,-0.3032,0.4007
2010-07-28,-0.0312,-0.4249,0.2308
2010-07-29,-0.4887,-0.1592,-0.7641
2010-07-30,0.1684,-0.1344,-0.7309
2010-07-31,-0.0616,-0.2956,0.0729
