date_serial,ABT,BP,CL,EK,FDX,KO,WMT,PEP,PG,WYE
2449199,0.521356705,0,0.243821466,-0.465073855,0.246749674,-1.719240054,-1.48672535,-0.320513095,-1.284028647,-1.964699738
2449202,-0.521356705,0.445435035,-1.225096066,0.70448938,0,0.27624327,0.46948443,0,-0.246457303,-1.385041643
2449203,1.005033585,-0.231873822,0.246830598,0.457666703,-1.19853047,-0.27624327,0,-0.988387905,-0.247729276,0.593759267
2449204,0,-1.133819399,-0.99593399,0.455581654,0.705638477,-1.1628038,0.985229644,-1.351371917,-0.520780263,-0.208617583
2449205,0,-0.682351364,-0.251170357,0.688533251,0.714423042,0.884961528,-0.501254182,1.021788938,-1.300081218,-0.596150964
2449206,-0.526636826,0.892863074,-1.265402828,3.259085461,0.706191376,-0.864188492,-0.464936909,-2.020270732,-0.252951231,0.80801991
2449209,-2.040887163,0,0.25371943,2.109604858,2.257432204,1.166057988,-0.46948443,1.001768226,0,-0.817933564
2449210,-1.047129987,-1.580208856,-0.763097702,1.244726053,1.548486934,-0.583092031,-1.98026273,0,-2.413873477,-1.659789141
2449211,-3.208831455,0,-1.543890315,1.017402934,-1.997925893,2.312241742,1.970895487,1.64503577,0,-0.838509022
2449212,0.514801652,-0.237161472,-0.783015034,-1.865818182,-0.235571369,-2.898753687,-0.975617495,-2.343025181,-1.360271433,-1.268515953
2449213,1.596001958,-0.45867432,-1.588863468,0.613447999,-0.432433106,0.586511945,0,0.34838572,-1.6349138,0.204464205
2449216,3.560842747,1.360565206,0.526821142,1.0359379,1.369390768,-1.76995771,-0.985229644,-0.320513095,1.086967224,1.892267984
2449217,1.000208378,-0.688533251,2.58655379,-1.450017167,2.857841341,1.183445765,0,0.988387905,1.858432211,2.691485838
2449218,1.951662259,0.662906665,3.974332036,0,3.008773968,0.586511945,0.985229644,2.94945039,3.100703137,1.806170733
2449219,0.952569596,-1.133819399,0.969384106,-0.215535191,1.893329573,2.312241742,1.440554403,2.831331696,0.245198325,0.395226188
2449220,-0.956945102,-0.21743078,-0.242050949,-0.415801015,-0.200200267,-0.573067471,0.956945102,-2.224560895,0,-0.601362787
2449223,0,0.675000282,-0.974105555,1.456015133,0.419287826,0.298404904,-0.460476639,0.63897981,-1.816730396,-0.589032985
2449224,-0.501254182,1.12874082,0,0.605913587,0.200200267,1.139483615,0.956945102,0.330662898,1.286591725,0.989001521
2449225,-0.966191091,1.108873458,0.974105555,1.217053562,0.635347397,-2.292101262,-1.914300417,-2.220328547,-0.246457303,-0.796816965
2449226,1.914300417,1.491925126,-0.242638257,-0.40568007,-0.417537141,-0.58132939,0,-0.98217383,-1.286591725,1.98026273
2449227,-0.952569596,-1.071165559,0.245016271,-0.195312562,-0.217336874,0,0.501254182,1.618116723,0.251625211,0.39212661
2449230,0,0.222927298,0.48943368,-0.621018502,0,0.58132939,0,-0.307219904,0.251625211,0.967850203
2449231,-0.956945102,-0.43384016,0.967040503,0,-0.217336874,0.577969474,-0.464936909,0,1.310743826,0.77519768
2449232,0,0.208913725,1.201543674,-1.853130462,-1.059991417,-1.166057988,0.506133064,1.273902578,1.79146148,-0.776763265
2449233,0.934760966,-0.648385694,-1.443594623,-0.217336874,-3.441495861,0,-3.454780745,-0.969642708,-0.512769045,-0.58633095
2449234,0,0,-0.48586668,0.417537141,-0.877198607,1.166057988,-1.015237146,0,1.025650017,-0.588601452
2449238,0.496468463,-2.44519624,-0.242638257,-0.200200267,-2.011280756,-0.301869497,-1.025650017,0.969642708,-1.022922176,-0.764136272
2449239,-0.966191091,0.446389457,-0.243821466,-1.480511565,-0.900906994,0.301869497,-0.537524552,0.630916919,1.020417017,-1.577817523
2449240,2.898753687,0.673283904,0.244417409,1.043078098,2.478130045,0,1.579417703,1.592350087,-1.546263155,0
2449241,0.956945102,0.882929981,0.969384106,1.030080549,-1.997925893,1.997082326,1.025650017,0.623054975,-1.303961351,-0.207783979
2449244,-1.458199284,-0.670314734,0.475470963,1.424735473,0.232912405,1.129955525,-0.532024991,0.319528353,-0.520780263,-1.209594621
2449245,4.29843608,0.210748234,0,-0.621018502,-1.113317299,-0.834936589,-1.563174569,0,0.251625211,3.001107842
2449246,0.482644338,0.22781049,1.403084242,1.432316153,3.023988519,-0.568118787,1.041893151,2.112498128,0.524935589,0.991119574
2449247,-1.386568964,-0.441501821,-0.232484518,-0.21030502,-1.290340484,-1.149437943,0,-0.288739373,0.792661639,-1.988137055
2449248,2.88537039,-0.216450301,-2.137156354,-3.075141596,1.075738197,0.576370472,1.052862958,0,0.77381961,1.019178926
2449251,-1.923136193,0,0.47322093,0,1.268515953,-1.739174271,-1.047129987,-2.761516703,-1.300081218,-1.622622003
2449252,0.961730821,-0.892863074,0.705658867,-1.260414972,0,-0.586511945,0,0.630916919,-0.805259702,2.237084701
2449253,-0.956945102,0,0.233570549,-0.423693541,3.100638009,0.586511945,1.579417703,1.234583582,-2.150620522,-1.011001149
2449254,3.31355616,-0.898801665,-1.409677338,-1.498348879,1.828086175,0,2.020270732,0,0.280686787,0.399202127
2449255,0.478205804,1.580208856,0.235773338,0.863861626,0,-0.281096461,-1.531670411,-0.296736123,0.530505223,-0.608586119
2449258,0.439400194,0.225831765,0.469885529,0.650241853,1.385041643,0.583092031,0.521356705,0.931151055,1.047129987,-0.611032613
2449259,-1.843710043,1.089693391,-0.234117378,0.204464205,-0.190657827,-0.583092031,-2.020270732,-0.933897178,-1.300081218,-1.009123147
2449260,0.917605998,1.485556219,-1.173346795,0.22103214,-0.193361324,-0.869264254,-1.563174569,-0.926512199,-0.52904578,-0.821292396
2449261,0.439400194,-0.201884322,-0.710673821,0.845599491,0,-0.307219904,2.05177489,-0.634922768,0,0.410678195
2449262,1.39145416,0.417537141,0.238018072,0,1.217053562,-0.593473552,1.015237146,-0.950308937,-0.274754479,0
2449265,-0.92166551,-2.280961289,2.587549474,-1.066631631,1.790329149,0.309045771,1.547262138,1.582069231,0.77788682,-0.410678195
2449266,-0.92166551,0.621172148,0.689441778,-1.287460921,-0.380952842,-0.595168999,4.443428021,0.634922768,1.798168597,-0.826450985
2449267,-0.926104044,0.199368732,0.437272951,-0.224855236,0.795296064,-1.201071368,0.491773263,-0.947146464,0.262282002,-1.897144115
2449268,-1.386568964,-0.199368732,-0.437272951,-0.43384016,-0.380952842,-0.605989008,0,0.308166654,0.503779403,0.421053254
2449269,0,0.215535191,-0.22828691,0.43384016,4.279722877,0.291333054,-0.934760966,0,-0.764745124,0.217336874
2449272,0.934760966,0.414079267,1.13625848,2.564243061,0.577421449,0.884855708,-0.451807997,0.938259704,0,2.874941329
2449273,-1.860865011,0.197726214,0.225710571,-0.202737018,-1.526747213,0,-2.871010588,0.630916919,0.75712655,-0.593759267
2449274,-1.399682393,-0.831536473,0,-0.423693541,-0.587418601,0,0,0,-0.75712655,-0.209457903
2449275,2.360986564,-0.200200267,3.325913727,-0.852810899,0.772204609,4.637974729,1.923136193,1.542702902,2.421425812,1.015073567
2449276,-0.439400194,-0.200200267,1.71110533,1.273902578,-0.772204609,-0.295018936,0.934760966,1.219527309,0.700561419,1.19513812
2449279,2.229506227,0.41663255,-1.075174075,0.219168932,0.385356932,-0.571364827,-0.930239266,-0.903878146,0.476146029,0.206136599
2449280,-1.324522675,0,-0.676484872,-0.642002543,1.708400306,0,0.934760966,-0.942701102,-1.210040693,-0.985073107
2449281,0.896866998,-0.407332539,0.652240676,-1.505846387,1.142869582,0.844464678,0.917605998,0.6000018,1.432005377,0.399202127
2449282,3.081476304,-0.40241503,0.864955265,-1.511363781,0.19456715,-0.844464678,-0.443459707,-1.257878221,-0.952388151,0
2449283,-3.956715348,-1.02749008,-1.082368138,0.661562301,1.113184037,-2.037579175,-2.817087697,-0.327579983,-2.166848175,-2.839947452
2449286,-0.465366868,-0.408998525,2.139327019,2.349417846,-0.565561859,0.303632138,0.451807997,0,1.687230949,1.83550999
2449287,-0.893022545,-0.411489347,-1.063942718,-1.712957266,1.484147159,0,-0.952569596,1.27001961,1.215879111,0.611032613
2449288,0,-0.198544076,1.291833255,7.278663358,-0.74627212,0.279459893,-0.961730821,-0.634922768,2.13585541,0
2449289,0.896866998,1.214491488,1.076312524,2.381064869,0.569802111,0,0.956945102,2.196793284,2.790878812,0.399968536
2449290,1.312773865,-0.40080214,-0.441586587,-1.185690912,0.92276291,0.577969474,0.952569596,-1.880933196,-0.239344678,-0.207783979
2449293,0.457183845,1.403755703,1.502339504,-1.015073567,0,-0.577969474,0,-1.277809362,0.223505401,-0.192957127
2449294,0.869721955,-2.59506722,-0.652092836,0.21030502,0,-1.166057988,3.31355616,0.950308937,-0.932320757,-0.208617583
2449295,-0.865806274,-0.613498857,-0.853876719,0.403193837,-0.747722939,-1.183445765,1.826868491,-2.249028489,-1.670184962,0.397614838
2449296,-1.76995771,-1.178795575,-0.645226601,-1.622622003,-2.68718459,-1.197619105,0.904983552,-0.631581047,-0.231035913,-1.192857087
2449297,-0.465366868,0.208617583,0.655089191,0,1.15608224,0,-1.348662687,0.660068403,2.619242539,-0.407332539
2449300,-0.427655677,1.197619105,-0.217412873,1.4131641,0,0,2.690745292,0.315291906,1.16527722,-0.407332539
2449301,-1.35426161,-1.181023097,-0.216941215,0.611032613,1.509462622,-0.895564499,0.420168685,1.290340484,0.238248074,1.612938193
2449302,1.78576174,0.601362787,-0.217886587,0.591386683,1.681962699,-1.223107224,0,1.885406168,3.160533942,1.006961278
2449303,2.21567003,-1.577817523,-1.55878456,1.188132789,-0.193495632,-1.238252572,-0.858374369,-0.957427319,-0.215478625,0.206136599
2449304,1.278745609,0.394477829,1.121581956,-0.981175778,0.551704971,1.533165541,0.858374369,-0.63897981,1.793770069,0
2449307,-0.449283631,-1.779519472,0,0.190657827,0.35555593,1.534183263,-0.409417153,1.924109993,-0.23084446,1.751686954
2449308,1.267791522,-1.023317628,3.008039293,0,3.101362342,1.193901478,2.122363645,0.626961301,1.324522675,0.952973704
2449309,-2.158726967,1.023317628,-0.425121413,-2.219097331,-0.723278142,0.591647685,0,-0.626961301,-2.232036238,-0.952973704
2449310,1.28989064,-1.842994348,0.853876719,-1.031696697,-0.540660337,-0.593473552,0.402550024,1.572477178,-0.452448514,-0.574223662
2449311,0.865806274,-0.828093503,-0.639723031,0.410678195,-2.41726013,1.488861249,0,0,0.900906994,-0.577540043
2449314,-2.196358117,0,0.852057827,2.028467117,-1.515180502,-1.179815479,0.847606363,-0.654090382,0.682351364,-0.203713931
2449315,0,1.227009259,-1.080882942,0,-0.564326976,0.284427781,-1.296504002,-0.607596806,-1.580208856,-0.392927814
2449316,1.278745609,-0.621018502,-0.426936414,-0.404040954,1.901944124,-0.593473552,0.851068967,0.954541284,-0.450410634,-0.586697949
2449318,0.858374369,-1.49307151,-0.428766979,-0.600992632,0.74482692,0.593473552,0.402550024,0.323504077,0,-0.396794426
2449321,-0.409417153,-1.060927131,0,0,1.657293927,0,-1.246436888,-1.245966779,0.873367997,0.191418147
2449322,0.858374369,2.132276947,2.354866585,-0.817933564,2.4780029,-0.593473552,-2.177379955,1.250016276,-1.312929144,-0.191418147
2449323,-0.445435035,-2.070467336,0.417062216,1.219428166,0,0,-0.420168685,-0.623054975,-0.879049261,1.185690912
2449324,0.851068967,-1.466771639,0.835871128,0.403193837,-0.351494211,0.589972213,-0.465366868,0.300450902,0.442439444,-0.203713931
2449325,0.843886865,0,-0.207880638,0.192957127,0.351494211,0.890144083,0,-0.300450902,0,-0.188412679
2449328,0.836824967,0.204464205,1.855549443,0.798343694,-0.875588139,1.15608224,0,0.923505877,-0.22781049,0.205322666
2449329,-0.836824967,1.276504441,1.44393475,-2.414409893,-1.433716315,1.142869582,-1.794091896,0.915055229,1.742811627,0
2449330,0.402550024,-2.972618027,0.614698778,1.207258123,-0.912190499,-0.569802111,0,0.295858204,-0.432863631,-0.397614838
2449331,-1.694955831,0.431966114,0.409379061,1.002953564,-0.918842605,-0.274662567,0.904983552,0,-0.871389271,-0.608586119
2449332,-3.006965794,2.192877976,-0.823820424,0.584381352,-0.175336106,-0.298404904,-1.378831714,-1.534183263,-1.54551724,-0.208617583
2449335,0.457183845,0,0.621061562,0.784317746,2.898753687,0.573067471,0,0.903878146,1.76995771,1.409376308
2449336,-0.869721955,-1.281959271,1.233199485,-1.972450535,0,-1.149437943,-1.851904777,-0.931151055,-0.210748234,0.395226188
2449337,0.423879123,0,0.409379061,-7.177578238,-2.314293677,-1.44390026,1.373698973,0.91212268,-2.217385749,-1.379550936
2449338,-1.342302033,-0.81967672,0.204480042,-2.278002833,-1.446784495,1.462931002,0,0.611622702,-1.80185055,-0.591386683
2449339,1.76995771,1.409376308,-0.204899019,1.826534798,1.451825733,-1.744027462,0.913248356,0,0.671935698,0
2449342,2.170953608,0.598992964,-0.205742147,1.133819399,0.531877916,0.584728599,-0.482644338,0,0.451468035,0.206957011
2449343,0.416522643,-0.584381352,0.82722788,0.446389457,0.356506616,1.435542133,-0.934760966,0.293112081,1.113317299,1.581060603
2449344,2.133597797,1.556023536,1.449839523,-0.894780487,0.36749158,1.142869582,-0.491773263,0,1.324522675,-0.392927814
2449345,0,0,-0.222593303,0.894780487,-1.418463499,-1.142869582,-0.956945102,1.515727322,1.108873458,0.204515135
2449349,0.434274943,0.385356932,0.409379061,0,1.249306425,1.411038432,-1.42666773,-0.310893471,1.941471971,1.930020998
2449350,-0.402550024,0,0.833878639,0,0.183576977,0.855090719,1.932800794,0,0.856462926,0.185156665
2449351,-0.402550024,-0.569802111,0,0.213561213,0.169157074,0.557104505,0,0.314655954,0.426439879,0
2449352,-2.097505855,-0.590889606,0.832182334,-0.213561213,0.351494211,-0.267022856,-1.454714075,-0.314655954,-1.512316157,-0.18444518
2449353,-0.437932315,-0.187324438,1.405260829,0.213561213,-0.520651285,-0.558598257,-1.469154874,-1.505248134,-1.739174271,-0.185156665
2449356,-2.158726967,-0.97347291,-1.839978312,-0.445435035,-1.60708856,-0.291708947,0.511107855,-0.931151055,1.084116231,-0.386847678
2449357,2.158726967,0.795169584,-1.440219414,-1.083903957,-0.544335967,-0.834936589,0.975617495,-0.645964979,-0.440490537,0.772204609
2449358,1.236027094,1.368699098,0,-0.546389732,1.793642391,-2.593970759,-0.975617495,-0.926512199,-0.444405673,-0.962794936
2449359,-0.836824967,0.754720564,-0.628872963,1.630293689,2.443402534,-2.04400397,-3.000825285,-1.265839687,1.327335654,-0.569802111
2449360,0.437932315,-0.373832211,1.671771458,-0.280686787,-1.204504023,1.179815479,0.493625025,2.192351887,-0.228812913,0.185156665
2449363,0.434274943,-0.197163937,1.235739372,1.075279178,1.533016609,1.744027462,1.010313706,1.87659828,3.455768893,1.15608224
2449364,0.83347707,-0.945705645,0.630682855,-1.617285925,-0.684934185,-1.462931002,2.501619435,-0.931151055,0.205338881,-0.383877631
2449365,-1.673959409,-0.962794936,0.426202813,-0.262639678,3.372773489,1.1628038,-0.975617495,-0.619197025,-0.221975674,0.199432451
2449366,-0.851068967,-0.185873659,-0.630682855,0,0.159066842,-0.864188492,0.511107855,-0.299550898,-1.532063393,-1.15608224
2449367,0.847606363,0.76781704,0.204480042,-0.285306898,0.991743666,-0.305415485,0.46948443,0,1.97162454,0.386130683
2449370,0,-0.579623343,-1.026607243,1.092907053,-1.484650812,-1.47832926,-0.985229644,-0.327579983,0.208008395,-0.572004342
2449371,0.437932315,0.579623343,0,-4.183965834,-0.335008689,-0.922560561,-1.469154874,0,-0.224855236,0.569802111
2449372,-2.54294089,0.759074542,-0.226843197,-2.298951822,0,1.212136053,1.469154874,1.572477178,0.862074304,-1.344999792
2449373,1.717075154,1.503787736,1.893392395,-0.890144083,-1.015237146,-0.289575492,0,0,1.90838983,0.389864042
2449374,-2.133597797,-1.473431695,-1.241791511,0,3.680415385,-0.314655954,-0.474121789,0,0.42190595,-0.202539603
2449377,-1.301231654,-0.552776488,-0.205358048,-0.589972213,-1.172408846,-1.543580813,-1.516389791,-1.261687188,-1.279335146,-0.187324438
2449378,0.423879123,-0.754720564,-0.827383434,0.589972213,-2.730545069,0.615386557,-1.005033585,0,-1.293009998,0.577540043
2449379,0.881062968,-0.575236221,-1.046333145,1.169603976,0.687287929,0.611622702,1.99051158,-0.331759906,1.946156317,0
2449380,2.196358117,-0.763362486,0.837940534,0,1.022155407,1.496166905,1.941808586,2.185193065,-1.472980158,0
2449381,-0.409417153,0.575236221,0.226843197,1.15608224,1.342302033,-0.916994843,0.491773263,-0.645964979,0.201038768,-0.596641745
2449384,0.851068967,1.476041558,-0.207058898,1.139483615,0.991743666,-0.609683635,-0.938974035,0.322460902,-0.836824967,0.189155164
2449385,0,-1.65782364,-0.621178468,0.271554817,0.501254182,1.505248134,-0.443459707,-0.654090382,-2.547692142,-1.584066071
2449386,1.236027094,0.904323549,1.659711758,1.120334371,-0.32948959,0,2.296437712,0,0.854706058,1.197619105
2449387,0,-1.094981376,0.810466768,-1.413688976,0.330578813,0.600602406,0.427655677,-0.634922768,1.056407848,-0.206957011
2449388,-2.955880224,-3.364803412,-1.028286696,-1.709443336,2.283949197,-2.424361161,-2.275698712,-2.249028489,-1.491925126,-1.199918405
2449391,2.57524961,1.694574553,1.239264912,0,-0.818877651,0,0,0.991916251,1.731645001,0.209457903
2449392,-0.409417153,-0.369686188,0.403596218,0,0.483250467,-1.234583582,-1.373698973,-0.311203571,-1.307208157,-1.214491488
2449393,-0.409417153,0,0.400291655,-0.879838971,0.495502383,0.619197025,0.930239266,0,3.643640728,0
2449394,-2.152113605,-3.315220732,-1.828873213,-0.279459893,0.311688564,0.615386557,-1.404309848,-0.312175071,-2.580566387,-0.618491555
2449395,1.319005586,-2.666824708,0.202001721,1.159298864,-0.325203539,1.823758755,0.926104044,1.290340484,2.150620522,0
2449398,1.702458551,1.347440383,1.020045274,-1.159298864,-1.151242438,-1.212136053,0.92166551,-0.33604788,0.428266179,-0.196110538
2449399,-0.847606363,0.569802111,2.793377685,0.279459893,0.655740055,-0.293112081,-0.917605998,0,0.647472018,0.817933564
2449400,-2.133597797,-0.183739142,1.941129411,-0.583092031,-1.311494208,1.215672642,0,1.282068843,1.047483813,-0.814602093
2449401,-1.747074485,-1.339821382,-0.97646809,-0.281096461,0.32948959,0.890177898,0.904983552,-2.259983192,-2.123222011,-1.0359379
2449402,-0.423879123,0.39212661,-0.773970442,-0.305415485,0.985229644,-0.600602406,0,0.979136913,-1.933094368,-0.613447999
2449406,0,0.185873659,1.553395404,-1.183445765,0.156739844,2.381064869,1.78576174,1.577239514,1.916554214,-0.41663255
2449407,-0.461239065,0,-0.381746082,-1.812738459,-0.338762539,0.305415485,1.739174271,-0.654090382,-0.63177876,-0.217336874
2449408,-2.727937842,-0.778214044,-0.382476127,1.212136053,-0.327332534,-1.488861249,-2.21567003,-1.277809362,-1.739174271,-1.268515953
2449409,0.913248356,0.386130683,0.951646597,2.09831256,-0.661115723,0,-0.457183845,-0.643089033,-0.648385694,1.268515953
2449412,0.435414331,-0.581842095,-0.378853561,1.169603976,-0.492907146,1.179815479,-0.877352531,0.615386557,0,-0.417537141
2449413,0.43150013,-1.949379468,-0.381746082,0,-1.190168228,-0.588167794,-1.312773865,-0.331759906,-0.873367997,0
2449414,0,2.761516703,1.365328403,2.865525576,1.562639831,-0.591647685,0.909262493,0.670970259,3.070147281,-0.202737018
2449415,-1.373698973,1.174181788,-0.593991963,-0.566573754,-0.868192596,-1.193901478,-1.324522675,-2.589476638,-0.875202506,-0.220096593
2449416,0,0.201753774,0.192560235,1.126645536,0.35986198,0,0.465366868,-0.655740055,0,0.219168932
2449419,1.843710043,-0.381708991,0.763494946,0,-2.097979047,0,0.423879123,-1.639814581,0.438558724,0.419287826
2449420,1.348662687,-2.126253766,-0.191055204,0.267022856,-0.711746777,-1.52489945,0.877352531,-1.018502506,0.20982697,0
2449421,2.703354389,0,0.381746082,-0.267022856,-1.80185055,-0.293112081,1.73194492,-0.353117303,-0.43763746,0.419287826
2449422,-0.427655677,-1.762160135,-0.381018819,-0.830252722,-0.918842605,-0.318510621,-2.609297451,-1.684364733,-0.882929981,-1.687803779
2449423,1.324522675,0.584381352,-0.191420923,0.561736114,-1.117658693,0.318510621,-0.881062968,-1.046553204,1.088876231,0.424629088
2449426,0.461239065,-0.187676001,-0.786923708,0.825621113,-0.183914602,1.818011531,-0.888894742,0,-1.104015419,-0.843886865
2449427,0.881062968,0,0,0,-1.065729447,-1.208327896,-0.43150013,2.082267014,-1.559209476,-0.425496344
2449428,-0.881062968,1.350218387,-0.980228398,0.288472407,1.584552539,0,0,0.349603691,1.123707535,0.63177876
2449429,0.423879123,0,-1.376168507,0,-0.698034385,0.604231446,-0.439400194,1.328746629,0,1.273902578
2449430,2.690745292,-0.381708991,0.196762428,0.288472407,0,0.911495877,-1.373698973,-0.344965182,1.333234574,-0.623790272
2449433,0.885118188,0.575236221,-0.393912774,0.265545631,-1.061956883,0.286123228,0,-0.668898815,-0.676279495,0.642002543
2449434,1.342302033,0.566658242,-0.197150346,0,-0.357782135,0.309045771,2.270328198,0.349603691,0.447428039,0
2449435,-1.762470719,0.562464479,0.204062774,-0.265545631,1.758910594,-0.595168999,-0.909262493,-0.323799527,-2.247285585,-1.479241459
2449436,-1.818231908,-0.194946451,-1.465365315,-0.288472407,-1.94511705,0,0.917605998,2.020270732,-1.385703466,0.647472018
2449437,-0.92166551,0,0.226843197,-0.557104505,-0.531877916,-0.310893471,0,-0.34838572,-2.080531641,-1.709443336
2449440,0.917605998,-1.919444726,-1.060816919,0.557104505,-0.894537779,0.906062469,-0.478205804,0.349603691,0.221443161,1.075738197
2449441,1.818231908,-1.392647923,-0.864309616,-0.557104505,-0.726008707,-0.595168999,-1.417405304,-0.673403218,-0.930239266,1.486765011
2449442,-0.435414331,-1.800981304,-0.638608847,-0.268516608,-1.85534079,-2.12363193,-2.843793532,-1.03571381,-0.693991344,-3.426165878
2449443,-1.860865011,-1.005033585,-0.213323071,-0.561736114,-0.179265061,-0.90653567,-0.501254182,0.657536616,0.468384931,0
2449447,0.961730821,0.642002543,2.202688519,0,0.757579381,-0.939670614,0.990303201,0.692044284,0.707257082,0
2449448,1.860865011,2.658559904,0.428934173,-0.273099851,-0.372439909,0.619197025,3.409861543,1.015515795,0.92166551,0.865806274
2449449,-1.851904777,1.976192681,-1.095472614,-0.571364827,0.565561859,1.227009259,-1.458199284,-0.354368641,-1.609208867,-0.658695396
2449450,1.386568964,0.18444518,-1.083007533,-0.27624327,-0.74482692,0.607904608,0,0,0.241568453,0.224855236
2449451,-0.94358126,1.342302033,-0.458396418,-2.63941516,-3.025034046,0,-3.322818586,0.328227866,0.461894586,-0.225831765
2449454,1.88684843,0.181653093,0.678374509,1.480116296,0,-1.840316936,-0.464936909,-0.682596507,0,1.0700827
2449455,-2.817087697,-0.181653093,-0.676888907,0,1.526747213,-1.572477178,0,0,-0.923708766,-0.431966114
2449456,1.373698973,-0.763362486,0.219495249,0.58132939,3.278982282,1.869213301,-1.48672535,0.353117303,0.934586242,0.865806274
2449457,-0.478205804,2.268699844,1.968955122,-1.169603976,1.587334916,-2.185193065,-1.516389791,0.353117303,2.546732952,-0.655853231
2449458,0,0.363663213,-0.881235508,0,0.169157074,0,-1.531670411,0,-1.382383087,-0.208913725
2449461,-0.439400194,-0.536738795,-0.217069646,-0.282752309,-0.704228263,0,-1.020625312,-0.354368641,-0.243833939,0.63997451
2449462,0.469569221,0.542642675,0.218102595,-0.900693456,-0.169157074,0.632833399,-1.036278704,0.354368641,2.784144194,1.929539929
2449463,-0.896866998,-1.478879364,2.188869879,-2.409755158,-0.168871416,0.628853789,-0.498754151,-2.06192872,2.267670867,-1.056407848
2449464,1.78576174,0.178279649,-0.444659988,0.605989008,0.517954542,1.542702902,6.033192461,0.359265275,2.422110805,0.647472018
2449465,0,0.917237267,0.656626538,-1.534183263,0.696866932,-1.242252,-1.48672535,-2.111189523,0.228812913,0
2449468,1.78576174,0.54629233,-0.652343065,2.136522152,2.572887331,1.562725589,0.990303201,2.758795652,1.324522675,0.847462699
2449469,-0.461239065,-0.527179393,0,0.287839009,0,-0.320473589,0.474121789,-0.354368641,0,-0.424629088
2449471,2.21567003,-1.247181699,-1.079216487,-1.812738459,1.190168228,0.607904608,0.975617495,0.677968699,-0.442439444,-0.222927298
2449472,0,0.185886948,1.284157561,1.212136053,2.833201407,1.204833852,-1.454714075,-0.682596507,0.882929981,-0.207110878
2449475,1.330551842,-0.358449018,1.894354811,7.227038351,0,0.310893471,0,2.684725004,-0.881062968,2.759846711
2449476,0.416522643,0,-1.056414277,0,1.626052087,-0.911495877,-0.478851673,-0.323799527,0.443459707,-1.44845619
2449477,-0.869721955,-0.550247551,-1.06303203,-1.089810263,-0.168426548,0,0.521356705,0,-1.789596794,-2.114243657
2449478,-0.873367997,0.140016825,-2.585020483,0.262639678,-2.142986103,-0.895564499,0.516181412,-2.415046023,-0.688533251,0.204464205
2449479,-0.465366868,1.201091267,0.215707506,-0.285306898,-1.005033585,-1.846206284,-1.005033585,0.362976805,0.92166551,-0.860146366
2449482,0,0.164812563,-2.208291629,-1.104983619,-0.338409798,-0.957427319,-0.488600321,0.701757266,-0.930239266,-0.22781049
2449483,0.885118188,-0.34305351,0.237388836,-0.825621113,-0.340715832,0.630916919,-0.488600321,0,1.382383087,0.865806274
2449484,-0.881062968,0.347826438,0.218102595,0,-1.029168604,0.626961301,-1.529903729,-0.676058913,-2.320289708,-1.094425933
2449485,-0.865806274,0.525516353,0.433754623,0.554018038,0.347826438,0.623054975,-0.537524552,0.364299128,0.701239264,-0.664454272
2449486,-0.449283631,-0.848622667,-0.887317268,-0.265545631,-0.863394864,-1.880933196,0,-1.064734071,-0.220426246,-0.881062968
2449489,3.434403471,0,0.89312889,0,0.530061222,0.630916919,-4.805729495,1.061166059,1.128515799,-0.211677624
2449490,0.402550024,0.507302109,1.739514203,-0.288472407,0.695703376,1.869213301,3.226780273,2.739897419,2.90754451,1.104015419
2449491,-0.402550024,-0.512572986,0,0,2.4110757,0.320473589,1.545884138,0.323799527,-0.670314734,-0.648385694
2449492,0,0,0.652343065,1.390290517,1.857138559,1.223107224,-1.545884138,-1.001768226,0.212615247,-0.439561147
2449493,-0.840482339,0.167107684,-0.229753117,0,0,-0.609683635,-1.578867874,0.328227866,-0.892863074,-0.884961528
2449496,-2.553330201,0.517954542,0.210144313,2.411830945,0.347826438,-1.230633301,-1.08109161,-0.717244454,0,-0.213561213
2449497,0.858374369,0.51435437,-0.650969176,0,0.507954574,-0.621042861,1.595893262,-0.657536616,0.21743078,1.552333165
2449498,1.694955831,0.182622794,0,-0.277688953,0.493762263,0.298581959,1.069528912,0.717244454,1.123403733,1.307208157
2449499,2.062614707,-0.182622794,0.424383353,0.80954852,0.50538743,1.234583582,0,0.657536616,1.797639635,0.655853231
2449500,1.639380978,0.544335967,0.423484752,0,1.820390593,-0.294912969,0.548871971,0,2.024614529,0.863861626
2449504,-2.087205139,1.260581082,-1.509608695,0.813883268,0.327332534,-0.939670614,-0.509338962,-1.379332213,0,0
2449505,2.500547022,-0.544335967,-1.309507621,-0.794592391,-0.829661702,1.846206284,-3.226780273,1.025934411,-1.113317299,0.429148371
2449506,0.813144828,0.187225517,1.52287207,0.537577899,-0.998344398,1.52489945,0.573067471,1.011905257,0.449438959,-0.428266179
2449507,1.223453767,-0.361664047,0.641463955,0.257014491,1.155161222,0.884855708,4.279643232,-1.379332213,2.222116141,1.276504441
2449510,-2.053192543,-0.173135233,0,-0.794592391,0,0.309045771,-4.124295853,-1.803397951,0.869570697,-1.921337689
2449511,1.64639873,-1.094981376,0.658024437,1.072281344,0,0.284427781,1.047129987,0.748204929,1.933094368,0
2449512,0.809721023,-1.096903137,-1.292580936,-1.072281344,1.808462339,-0.87959678,0,-1.0954275,-1.724180643,0
