county,state,bank_share_06,nb_share_07,nb_share_16,d_nb_share_07_16,d_nb_share_07_10,d_nb_share_10_16,nb_growth_07_16,nb_growth_07_10,nb_growth_10_16,total_growth_07_16,total_growth_07_10,total_growth_10_16,bank_growth_07_16,unemp_rate_2002_2006,lfp_rate_2002_2006,est_2002_2006,wage_2002_2006,log_pop,unemp_rate2005,lfp_rate2005,wage2005
13235,13,0.5945946,0.30952382,0.448,0.1384762,0.24404758,-0.10557139,1.4604024,0.86020124,0.5913645,1.0906441,0.2876821,0.80296206,0.8668107,-1.1999998,0.007254958,0.030927835,0.28088474,9.2956,5.7,0.40110192,27.547497
13237,13,0.51898736,0.47297296,0.40666667,-0.06630629,0.11239287,-0.17869917,0.5555258,-0.37729424,0.93282,0.7065702,-0.590493,1.2970632,0.82507473,-0.099999905,0.032358408,0.17468354,0.15767562,9.904087,5.4,0.50344795,26.411518
13239,13,0.30769232,0.5,0.88235295,0.38235295,-0.3888889,0.77124184,1.5542383,-1.0986123,1.89712,1.0414538,0.4054651,0.6359888,-0.4054651,-1.2000003,0.0030568838,-0.04761905,0.45931938,7.8316174,6.2,0.3910282,24.2406
13241,13,0.71794873,0.2857143,0.4385965,0.15288219,0.031358868,0.12152332,0.12783337,-0.5260931,0.6539265,-0.30075416,-0.63023335,0.3294792,-0.5415973,1.3000002,0.011423349,0.013916501,0.03166576,9.67621,4.7,0.49014685,25.832123
13243,13,0.66101694,0.515625,0.62222224,0.106597245,0.042514563,0.06408268,0.5288441,-0.31845373,0.84729785,0.3409266,-0.39768296,0.73860955,0.09237332,-2.4999995,-0.011926025,0.01910828,0.15222967,8.949884,7.6,0.35383418,25.436262
13245,13,0.44886363,0.54415274,0.623987,0.07983428,-0.03976679,0.11960107,0.5238977,-0.6844135,1.2083112,0.38699812,-0.6085253,0.9955234,0.19446394,0.7000003,0.009979337,0.022070182,0.13354792,12.185038,6.8,0.4585497,33.031403
13247,13,0.46283785,0.5638766,0.6464891,0.082612455,0.07380456,0.008807898,0.7352184,-0.37469345,1.1099118,0.59849757,-0.49769634,1.0961939,0.38848677,0.19999981,-0.012637407,0.07446277,0.14510839,11.265566,5.8,0.5005891,33.483738
13249,13,0.30769232,0.53571427,0.22857143,-0.30714285,-0.24159661,-0.06554623,-0.62860864,-1.0986123,0.47000363,0.22314355,-0.49899116,0.7221347,0.73088753,0.7999997,-0.0016515553,-0.015873017,0.19502218,8.359369,6.8,0.41428572,28.952465
13251,13,0.6415094,0.37777779,0.5191257,0.14134791,0.10370371,0.037644207,1.0275164,0.13720112,0.89031523,0.7096765,-0.105360515,0.815037,0.45198512,-0.7999997,0.061750263,0.034042552,0.05532175,9.62013,5.5,0.4604713,24.050812
13253,13,0.57024795,0.4609375,0.50555557,0.04461807,0.10357863,-0.058960557,0.43332207,-0.5221894,0.95551145,0.3409266,-0.7248959,1.0658225,0.25452986,-0.7000003,0.023559868,0.047872342,0.19881126,9.094368,5.7,0.4471645,20.422293
13255,13,0.5697674,0.4679487,0.53361344,0.06566474,-0.0679487,0.13361344,0.5537276,-1.0323629,1.5860906,0.42241466,-0.87546873,1.2978834,0.2906896,0.10000038,-0.013635099,0.008183306,0.15049784,11.02012,7.3,0.46059158,26.907616
13257,13,0.60194176,0.41095892,0.5960265,0.18506756,0.04142204,0.14364552,1.0986123,-0.4567584,1.5553707,0.7268204,-0.5527898,1.2796103,0.34967375,-0.099999905,-0.011125326,0.008361204,0.12663713,10.139824,5.9,0.51227695,26.994848
13259,13,0.6296296,0.8181818,0.375,-0.4431818,-0.3181818,-0.125,0.2876821,-0.25131443,0.5389965,1.0678406,0.24116206,0.8266786,1.5542383,0.4000001,-0.01076594,-0.06451613,0.25960216,8.629628,9.3,0.3487042,20.762144
13261,13,0.4893617,0.6043956,0.59534883,-0.009046793,0.085526824,-0.09457362,0.1515499,-0.211844,0.3633939,0.16663134,-0.3441943,0.51082563,0.189242,0.0,0.010090172,-0.04761905,0.049633246,10.392742,6.9,0.44043896,24.915916
13265,13,0.75,0.625,0.7692308,0.14423078,0.17500001,-0.030769229,0.6931472,-0.22314355,0.91629076,0.48550782,-0.47000363,0.95551145,0.0,-4.5,0.034995735,-0.1923077,0.16867085,7.527256,7.4,0.38320774,17.2
13267,13,0.51492536,0.48630136,0.57281554,0.086514175,0.04130602,0.045208156,0.91346985,0.19166742,0.7218024,0.74973464,0.11014358,0.6395911,0.5653138,-0.099999905,0.0073989034,0.060606062,0.210254,10.050398,6.4,0.38126484,21.744299
13269,13,0.7037037,0.33333334,0.44444445,0.111111104,0.29824558,-0.18713447,1.5542383,0.6931472,1.0986123,1.2074151,0.05406722,1.4500102,1.3217559,0.3000002,0.005295068,0.048611112,-0.09192235,9.089302,7.8,0.3648984,27.316437
13271,13,0.8965517,0.21621622,0.35869566,0.14247943,0.0914761,0.051003337,1.417066,0.0,1.417066,0.9108707,-0.35282138,1.263692,0.7102416,-2.7000003,0.0030271113,0.004237288,0.20237698,9.620461,7.6,0.30484405,20.809536
13273,13,0.6666667,0.5217391,0.6090909,0.0873518,0.02587992,0.06147188,0.6211737,-0.44802472,1.0691984,0.46637386,-0.4964369,0.96281075,0.26469254,-1.5999999,0.027477026,0.010362694,0.18738796,9.223651,6.9,0.45253602,22.250813
13275,13,0.48979592,0.44907406,0.5883978,0.13932374,-0.0059602857,0.14528403,0.78658116,-0.2706459,1.057227,0.5163658,-0.25728458,0.7736504,0.22482282,-0.4000001,0.04335785,0.05519779,0.24675737,10.681803,4.5,0.52587473,31.949379
13277,13,0.35227272,0.6068966,0.58588237,-0.021014214,0.06810343,-0.089117646,0.3469689,-0.48835278,0.83532166,0.38220826,-0.59470713,0.97691536,0.43428555,0.5999999,0.014739752,-0.007017544,0.1163306,10.565892,5.2,0.50743765,26.679762
13279,13,0.68325794,0.45360824,0.50511944,0.0515112,0.027307779,0.02420342,0.51987547,-0.33420208,0.8540775,0.41231444,-0.39266083,0.8049753,0.31329465,-2.1000004,0.05775407,0.030013643,0.17716166,10.186371,6.3,0.4839293,23.851774
13281,13,0.6956522,0.26666668,0.55172414,0.28505746,0.4,-0.11494255,0.98082924,-0.4054651,1.3862944,0.2537805,-1.0379877,1.5755364,-0.23841102,-0.5,0.08014923,0.18060201,-0.009630426,9.204322,3.9,0.57012075,22.07728
13283,13,0.8235294,0.33333334,0.3939394,0.060606062,-0.13333334,0.1939394,1.178655,-0.6931472,1.8718022,1.011601,-0.18232156,1.1939225,0.91629076,-1.5,0.019285142,-0.02173913,0.27514866,8.806724,7.5,0.40619853,16.767443
13285,13,0.6592179,0.37016574,0.21899225,-0.15117349,0.14529815,-0.29647166,0.5226952,-0.29266962,0.81536484,1.0476097,-0.62378603,1.6436293,1.2627381,0.4000001,-0.011934251,0.0034818943,0.1214083,11.054582,6.8,0.47744057,31.42109
13287,13,0.46456692,0.5277778,0.556213,0.02843523,0.21449023,-0.186055,0.5002435,0.23361485,0.26662865,0.4477675,-0.10742025,0.55518776,0.38566247,-1.0,0.0626013,0.0,0.008796674,9.131838,6.6,0.5340184,21.264812
13289,13,0.53571427,0.53125,0.5185185,-0.0127314925,-0.07291666,0.060185164,0.49899116,-0.43531808,0.93430924,0.52324814,-0.2876821,0.8109302,0.5500463,-0.5,0.032688677,-0.032967035,0.26735565,9.2081375,6.9,0.4658248,30.911764
13291,13,0.5408163,0.4347826,0.41121495,-0.023567647,-0.04347825,0.019910604,0.38299224,-1.2039728,1.5869651,0.43872234,-1.0379877,1.5373346,0.47957307,-0.79999995,0.035340697,0.20582524,0.1781806,9.896261,4.3,0.5134972,25.661943
13293,13,0.556962,0.546875,0.44067797,-0.10619703,-0.07068452,-0.035512507,0.39589566,-1.2527629,1.6486586,0.61180156,-1.0379877,1.6436293,0.8223589,-2.8000002,0.008202672,-0.001968504,0.12197728,10.219757,6.8,0.43906707,26.250568
13295,13,0.47959185,0.42105263,0.46718147,0.04612884,0.0107655525,0.035363287,0.9245895,-0.92676204,1.8513516,0.8206296,-0.95200884,1.6436293,0.73759896,0.099999905,0.011903852,-0.043721974,0.17796056,11.084601,5.0,0.5038214,27.185
13297,13,0.5112782,0.48535565,0.56532663,0.079970986,0.097168654,-0.017197669,0.6625102,-0.6592456,1.3217559,0.5099884,-0.8417346,1.3517231,0.34110725,0.19999981,-0.008627117,0.23335719,0.12997028,11.207704,4.8,0.509892,29.264467
13299,13,0.4964029,0.5,0.4392157,-0.06078431,0.014285743,-0.07507005,0.38776553,-0.7472144,1.13498,0.51738304,-0.77538526,1.2927684,0.6321113,-0.4000001,0.0041724145,0.025773196,0.14580046,10.463418,5.6,0.42215303,24.220398
13301,13,0.5,0.45454547,0.30769232,-0.14685315,0.17045453,-0.31730768,-0.22314355,0.0,-0.22314355,0.16705409,-0.31845373,0.48550782,0.4054651,-2.3999996,0.0010768473,0.07058824,0.1587887,8.724695,10.2,0.42385828,24.389061
13303,13,0.61864406,0.49438202,0.41860464,-0.07577738,-0.10249013,0.026712745,0.2047944,-0.4168938,0.6216882,0.37117603,-0.18457128,0.55574733,0.51082563,0.0,0.01119107,0.0074257427,0.09076796,9.911207,6.6,0.4115108,29.864096
13305,13,0.5116279,0.5132743,0.42180094,-0.09147337,0.06567305,-0.15714642,0.42819336,-0.27625337,0.70444673,0.6244703,-0.3966545,1.0211248,0.79668784,0.19999981,0.0032327473,0.06554307,0.1651944,10.258431,6.2,0.41333005,28.182884
13307,13,0.84615386,0.37037036,0.6785714,0.30820104,-0.037037015,0.34523806,1.3350011,-0.6931472,1.89712,0.72951484,-0.5877867,1.3173015,0.057158414,-0.5,0.03148988,0.0,0.3150039,7.853993,6.4,0.4347826,35.516247
13309,13,0.9056604,0.22222222,0.35526314,0.13304092,0.16075651,-0.027715594,1.2163954,0.8109302,0.4054651,0.7472144,0.26662865,0.48058572,0.5596158,-1.0,0.079909325,0.17105263,0.16195738,8.810012,6.4,0.384271,24.79927
13311,13,0.6666667,0.4025974,0.55813956,0.15554217,0.12371841,0.031823754,0.8426789,-0.43825492,1.2809339,0.516007,-0.70621926,1.2222263,0.21440987,-0.29999995,-0.010744661,0.09819967,0.05298566,10.114154,4.5,0.48602673,24.415295
13313,13,0.4604811,0.5048544,0.5205224,0.015668035,-0.0743908,0.09005883,0.58135575,-0.87546873,1.4568245,0.5507929,-0.7160614,1.2668543,0.51863813,0.0,-0.01699245,-0.01124903,0.02223704,11.452772,4.8,0.4834222,31.73149
13315,13,0.57831323,0.5,0.5862069,0.08620691,0.16666669,-0.08045977,0.91629076,0.21130909,0.7049816,0.75722605,-0.07637298,0.83359903,0.56798404,-0.099999905,-0.0032823086,0.0,0.2416597,9.081256,6.8,0.36852884,21.63994
13317,13,0.46153846,0.42553192,0.6423358,0.21680385,0.15224588,0.06455797,1.4816046,0.26236427,1.2192403,1.0698333,-0.043485112,1.1133184,0.59598345,-1.9000001,-0.012389243,-0.040590405,0.0868702,9.264166,6.9,0.43608454,23.640446
13319,13,0.4848485,0.4864865,0.6041667,0.11768019,0.3212058,-0.2035256,1.1700712,0.15415068,1.0159205,0.9534303,-0.35282138,1.3062516,0.6931472,0.099999905,0.032036126,-0.00625,0.13989325,9.198369,5.9,0.44813278,36.569885
13321,13,0.3469388,0.5371901,0.68844223,0.15125215,0.17709565,-0.025843501,0.74559367,0.37948963,0.36610404,0.49751428,0.09455858,0.4029557,0.101782694,0.0,0.017962933,0.041237112,0.13974388,9.983685,5.5,0.4777111,23.501816
15001,15,0.55919397,0.52072537,0.5724299,0.051704526,-0.05254355,0.10424808,0.1979533,-0.66857594,0.8665292,0.10328583,-0.56220984,0.66549563,-0.0108696725,-1.7000003,-0.00501585,0.14160468,0.16929355,12.033129,3.4,0.4800906,29.814104
15003,15,0.55638164,0.51849777,0.5448348,0.026337028,-0.030290216,0.056627244,0.11622025,-0.39846265,0.5146829,0.06667329,-0.33826756,0.40494087,0.010422792,-1.5999999,0.0035194755,0.057846505,0.102898896,13.73015,2.8,0.47839913,34.045082
15007,15,0.4,0.5546219,0.5511364,-0.0034855008,-0.0736092,0.0701237,0.38505623,-0.5520686,0.93712485,0.3913605,-0.40967563,0.8010361,0.39915594,-2.0,0.011828035,0.11732153,,11.048713,2.8,0.50737315,29.268185
15009,15,0.4435028,0.5847953,0.6034115,0.0186162,-0.22069272,0.23930892,0.34712952,-1.0356375,1.382767,0.31579202,-0.56181115,0.87760323,0.2699196,-1.5999999,-0.0009031296,0.116959065,0.15948887,11.872932,2.7,0.5231976,30.999758
16001,16,0.47641832,0.5265151,0.47510016,-0.051414967,-0.08783588,0.03642091,0.17751385,-0.40187445,0.5793883,0.28026828,-0.21936283,0.49963114,0.38335583,-1.9999998,-0.013204396,0.21606101,0.19091147,12.762125,3.3,0.5365572,35.978394
16003,16,0.4347826,0.8,0.45454547,-0.34545454,-0.5142857,0.16883117,-1.1631508,-1.3217559,0.91629076,-0.597837,-1.0379877,0.45198512,0.4054651,-5.2,0.043405354,0.3559322,0.025441697,8.24722,8.0,0.49960703,21.08688
16005,16,0.5381356,0.57272726,0.4848485,-0.08787876,-0.17061087,0.08273211,-0.11778303,-0.5055486,0.38776553,0.048790164,-0.15188053,0.20067069,0.23582871,-2.5,0.009377062,0.06541078,0.0864339,11.256988,3.9,0.5237603,25.868454
16007,16,0.64705884,0.25,0.55172414,0.30172414,-0.006097555,0.3078217,0.8266786,-0.33647224,1.1631508,0.03509132,-0.31177962,0.34687093,-0.47957307,-2.1999998,0.038487464,0.0078125,0.036455676,8.712266,4.1,0.5027152,17.53154
16009,16,0.31111112,0.5,0.73417723,0.23417723,0.14102566,0.09315157,0.7282385,-0.11332869,0.84156716,0.34409615,-0.36179003,0.7058862,-0.2876821,-3.3999996,-0.023951024,0.036900368,0.20071161,9.110851,7.7,0.44670275,29.260252
16011,16,0.25641027,0.60850114,0.70535713,0.096856,0.06682354,0.030032456,-0.13774192,-0.268264,0.13052206,-0.28544745,-0.37245882,0.087011375,-0.56966615,-0.89999986,0.0046097636,0.13154534,0.19333751,10.672971,3.7,0.48755008,25.796824
16013,16,0.44594595,0.48965517,0.5862069,0.096551746,0.15899345,-0.062441707,0.17997138,0.013986242,0.16598514,0.0,-0.26720354,0.26720354,-0.20972054,-1.3,0.032191217,0.08423326,0.14597745,9.947361,2.8,0.6731588,31.053905
16017,16,0.40449437,0.5739645,0.5408163,-0.03314817,-0.06097746,0.02782929,0.088728115,-0.20526312,0.29399124,0.14821595,-0.09294611,0.24116206,0.22314355,-3.4000006,0.017496467,0.19742814,0.28596228,10.5859785,5.1,0.51723266,27.755238
16019,16,0.45738044,0.5964567,0.72031665,0.12385994,-0.035481095,0.15934104,0.58888614,-0.2756535,0.8645397,0.40020195,-0.21432428,0.6145262,0.033576295,-1.0999999,0.012396812,0.15617037,0.090190135,11.426375,3.0,0.534375,30.920122
16021,16,0.36956522,0.7,0.5730337,-0.1269663,-0.3097561,0.1827898,-0.09352606,-1.2527629,1.1592369,0.10660973,-0.6684546,0.7750643,0.45953232,-1.2999997,-0.01035735,0.11988304,0.012207154,9.2401905,8.0,0.41162768,23.372492
16023,16,0.24324325,0.64102566,0.8292683,0.18824261,-0.124896646,0.31313926,0.3074847,-0.4462871,0.7537718,0.05001042,-0.22957444,0.27958485,-0.6931472,-1.5000002,0.04597166,0.121212125,-0.04676161,7.946264,4.3,0.49451327,43.47922
16025,16,0.1,0.88235295,0.8333333,-0.049019635,0.05704099,-0.106060624,-1.0986123,0.725937,-1.5040774,-1.0414538,0.6632942,-1.704748,-0.6931472,0.20000005,0.029760182,0.15384616,,6.9744787,3.9,0.5818522,16.92742
16027,16,0.4378981,0.57918555,0.63711584,0.05793029,0.01431036,0.04361993,0.33907303,-0.27388874,0.61296177,0.24374437,-0.29829627,0.54204065,0.095635965,-2.2999997,-0.008108288,0.27939793,0.08780365,12.007298,4.4,0.48058215,27.289778
16029,16,0.37288135,0.625,0.754717,0.12971699,0.07934785,0.050369143,0.0,0.01242252,-0.01242252,-0.18859117,-0.10709813,-0.081493035,-0.61310446,-2.6999998,0.015157998,0.015789473,0.14592586,8.848366,5.3,0.4752262,39.163933
16031,16,0.271777,0.7075472,0.6727829,-0.03476429,0.059725523,-0.09448981,-0.022472857,-0.064242266,0.04176941,0.027908789,-0.14528029,0.17318907,0.14022934,-1.2000003,0.010160595,0.006482982,0.032473784,9.969837,4.6,0.4709433,23.599657
16035,16,0.7096774,0.54385966,0.6041667,0.060307026,-0.0033191442,0.06362617,-0.066691376,-0.43825492,0.37156355,-0.17185026,-0.43213335,0.2602831,-0.31365755,-5.1000004,-0.029313564,0.0037593986,0.120140836,9.066355,9.3,0.3876891,27.154615
16037,16,0.3043478,0.61538464,0.53125,-0.08413464,-0.29720283,0.21306819,0.7537718,-0.13353139,0.8873032,0.9007865,0.5260931,0.37469345,1.0986123,-2.4,-0.007802844,0.013333334,,8.314832,5.0,0.6376102,37.741756
16039,16,0.36666667,0.72727275,0.8252427,0.09796995,-0.031620562,0.12959051,0.28376818,0.0,0.28376818,0.15739217,0.044451762,0.11294041,-0.2876821,-2.4,0.01638627,0.123222746,0.18118949,10.162731,4.6,0.42135113,23.643122
16041,16,0.36792454,0.60588235,0.59130436,-0.014577985,-0.12044546,0.105867475,-0.41522127,-0.72270596,0.3074847,-0.3908663,-0.5010694,0.11020314,-0.35454503,-2.0,0.028057069,0.16465864,0.12360197,9.399223,3.2,0.5147777,21.3485
16043,16,0.1986755,0.75886524,0.8181818,0.059316576,0.04733634,0.011980236,0.16345307,-0.028437935,0.19189101,0.08819271,-0.08894748,0.17714019,-0.19415602,-0.79999995,-0.016696513,0.18309858,0.15384401,9.4422455,3.9,0.48318794,22.76429
16045,16,0.49122807,0.35384616,0.6779661,0.32411996,0.17556563,0.14855433,0.55338526,-0.24512246,0.7985077,-0.09684983,-0.64802676,0.5511769,-0.79323065,-3.1,-0.017978758,0.25075528,0.0721781,9.699165,4.8,0.44394013,19.633427
16047,16,0.35714287,0.5804598,0.8321168,0.251657,-0.03840369,0.2900607,0.12107793,-0.5546775,0.67575544,-0.23907438,-0.48622647,0.24715209,-1.1549653,-1.0,0.07291728,0.11585366,0.07127576,9.589735,3.0,0.557137,24.78588
16049,16,0.4888889,0.50617284,0.47272727,-0.033445567,0.08473623,-0.118181795,0.23767166,0.23767166,0.0,0.3060312,0.08288766,0.22314355,0.37156355,-2.4000006,-0.0020733476,0.14412417,0.14341679,9.650014,6.7,0.45967016,25.710041
16051,16,0.33789954,0.70703125,0.8187919,0.111760676,0.07940942,0.032351255,0.7041363,0.24824034,0.45589596,0.55738115,0.14179792,0.41558325,0.07696104,-1.0,0.012503296,0.27371272,0.13930167,9.983869,3.3,0.49658576,19.82218
16053,16,0.25523013,0.6695652,0.7732342,0.10366899,0.08677995,0.016889036,0.30058548,-0.033006296,0.33359176,0.15663207,-0.15487558,0.31150764,-0.21985948,-1.1000001,-0.0054259896,0.10947368,0.14814304,9.886036,3.7,0.5059021,25.207594
16055,16,0.50718683,0.49285713,0.532656,0.039798886,-0.10475513,0.14455402,0.284961,-0.70041996,0.98538095,0.2073045,-0.46146873,0.66877323,0.1255773,-3.3999999,-0.0006161332,0.25947997,0.106144905,11.743814,4.5,0.5332772,27.455183
16057,16,0.3581081,0.59876543,0.62051284,0.02174741,0.04951042,-0.02776301,0.22107957,-0.031416196,0.25249577,0.18540323,-0.11086259,0.2962658,0.12967782,-1.5999999,0.012464583,0.016036656,0.10395485,10.490107,3.5,0.49911007,21.71759
16059,16,0.34615386,0.5849057,0.5625,-0.022405684,0.022237182,-0.044642866,-0.54361546,-0.6007739,0.057158414,-0.504556,-0.6380874,0.13353139,-0.45198512,-2.2999997,0.0108888745,0.10299003,0.1384993,8.950014,6.0,0.52841204,20.278807
16061,16,0.31034482,0.64179105,0.60784316,-0.033947885,0.19457257,-0.22852045,-0.3272129,0.06744128,-0.39465418,-0.272867,-0.19735943,-0.07550755,-0.18232156,-3.3999999,-0.010671735,0.13333334,0.16619663,8.206584,3.5,0.4755798,23.878874
16063,16,0.2631579,0.64102566,0.7586207,0.11759502,-0.088394105,0.20598912,0.5653138,-0.17435339,0.7396672,0.39688137,-0.025975486,0.42285684,0.0,-0.6999998,0.0006122589,0.12820514,0.21846834,8.454041,4.5,0.51597786,25.47136
16065,16,0.37820512,0.70183486,0.76651984,0.06468499,-0.10038561,0.1650706,0.12861738,-0.6115973,0.7402147,0.040454954,-0.4572414,0.49769634,-0.20409536,-0.5,-0.059017003,0.35037878,0.0011793519,10.428423,2.7,0.4431035,19.196072
16067,16,0.27755103,0.75457877,0.7338403,-0.020738482,0.028249502,-0.048987985,-0.06518598,-0.28445104,0.21926507,-0.037317764,-0.32120475,0.283887,0.043802623,-1.4000001,0.011587739,0.1152815,0.14940661,9.852879,5.7,0.49839583,25.623863
16069,16,0.55307263,0.4409091,0.5641026,0.1231935,0.11830145,0.004892051,0.12576939,-0.13205972,0.2578291,-0.120627984,-0.369747,0.24911904,-0.3695331,-1.7000003,-0.028928697,-0.0050209207,0.06819304,10.547208,4.4,0.5083134,29.57359
16071,16,0.17777778,0.6111111,0.5151515,-0.095959604,-0.22929293,0.13333333,0.43531808,-0.046520017,0.48183808,0.6061358,0.42381424,0.18232156,0.8266786,-2.1999998,0.06586659,0.012987013,0.1392033,8.327726,2.6,0.51921684,18.640068
16073,16,0.36082473,0.72477067,0.6385542,-0.08621645,0.054299116,-0.14051557,-0.39915594,-0.16475524,-0.2344007,-0.27250728,-0.23700058,-0.035506688,0.0,-2.4,-0.01186797,0.21568628,0.06042685,9.305014,2.5,0.4292732,26.931236
16075,16,0.51376146,0.5,0.70552146,0.20552146,0.1438356,0.06168586,0.983732,0.08894748,0.8947845,0.6394029,-0.16388786,0.8032908,0.11000089,-3.3999996,-0.0061252713,0.17961165,0.31567302,9.975063,7.0,0.48477936,27.351646
16077,16,0.1871345,0.78571427,0.8581081,0.072393835,-0.087727666,0.1601215,-0.038614836,-0.23841102,0.19979618,-0.1267517,-0.12001767,-0.006734032,-0.5389965,-1.5,0.028649837,0.012820513,0.23325242,8.912743,4.7,0.51090765,26.004692
16079,16,0.46153846,0.6315789,0.37209302,-0.2594859,-0.141783,-0.1177029,-0.4054651,0.0,-0.4054651,0.12361395,0.25423414,-0.13062018,0.6567795,-5.1000004,0.01379779,0.10958904,0.27913398,9.465913,7.8,0.4409077,27.666946
16081,16,0.3968254,0.43925235,0.625,0.18574765,0.04646194,0.13928571,-0.16126814,-1.0169343,0.8556661,-0.51394576,-1.0379877,0.603535,-0.91629076,-1.4000001,-0.0145917535,0.5367647,0.31381062,8.963673,3.0,0.578193,27.891808
16083,16,0.4638009,0.55263156,0.579661,0.027029455,0.01493603,0.012093425,0.22533894,-0.26236427,0.4877032,0.17758702,-0.28903252,0.46661952,0.11526605,-0.9000001,-0.009410322,0.113370836,0.10008541,11.153862,3.7,0.53133905,24.100864
16085,16,0.3875,0.6862745,0.5409836,-0.14529091,-0.15435964,0.0090687275,-0.0588405,-0.33647224,0.27763173,0.17904823,-0.08167803,0.26072627,0.5596158,-3.9999995,0.007970691,0.3416149,0.31803876,9.080118,4.8,0.5338877,23.307314
16087,16,0.3469388,0.68115944,0.84375,0.16259056,-0.09025037,0.25284094,0.54430157,-0.18658596,0.73088753,0.33024168,-0.044451762,0.37469345,-0.38299224,-2.5,-0.022694826,0.052173913,0.08803231,9.20984,5.3,0.5081541,20.99958
17001,17,0.4074074,0.6,0.60064936,0.000649333,0.062921345,-0.062272012,0.1899179,0.14571181,0.044206094,0.18883623,0.045985114,0.14285113,0.18721154,-1.0999999,0.058127344,-0.0015625,0.18908519,11.111253,3.7,0.5635535,31.199675
17003,17,0.41666666,0.8636364,0.6666667,-0.19696969,0.0113636255,-0.20833331,-0.17185026,0.100083455,-0.2719337,0.087011375,0.087011375,0.0,0.98082924,-1.1000004,0.016945958,-0.12751678,0.014170468,9.095378,8.6,0.37233564,23.808199
17005,17,0.42156863,0.536,0.6846154,0.14861536,0.15706927,-0.008453906,0.28394374,0.043802623,0.24014112,0.039220713,-0.21319322,0.25241393,-0.34687093,-0.6999998,0.015783668,-0.00591716,0.00982205,9.797461,5.4,0.47031355,27.176216
17007,17,0.45736435,0.45081967,0.5088757,0.058056056,0.21281672,-0.15476066,0.44701412,0.28312626,0.16388786,0.32587767,-0.10354068,0.42941836,0.21414798,-1.9000001,-0.0033023357,0.116951376,0.2219089,10.814263,6.6,0.49303168,40.937874
17009,17,0.525,0.64,0.45454547,-0.18545452,0.110000014,-0.29545453,0.22314355,0.72391886,-0.5007753,0.5653138,0.5653138,0.0,0.98082924,-0.5,0.05278319,-0.037037037,0.22606659,8.841738,3.8,0.47795287,31.267252
17011,17,0.44723618,0.5586592,0.754717,0.1960578,0.17389894,0.022158861,0.18232156,0.23111172,-0.048790164,-0.118481606,-0.03989133,-0.078590274,-0.7058862,-1.5,0.017366052,-0.04589372,0.09835307,10.462446,4.9,0.5379821,31.463108
17013,17,0.6111111,0.25,0.5925926,0.3425926,0.13095239,0.21164021,1.1631508,0.47000363,0.6931472,0.3001046,0.048790164,0.25131443,-0.3101549,-0.19999981,0.017893523,-0.03960396,0.03903428,8.5492735,6.1,0.49428627,18.619125
17015,17,0.4375,0.5,0.63265306,0.13265306,0.2368421,-0.10418904,0.049596943,0.50743,-0.45783308,-0.18571715,0.119664505,-0.30538166,-0.4940185,-2.1,0.03429109,-0.06290673,0.16871867,9.674954,5.6,0.525575,25.75711
17017,17,0.5050505,0.42156863,0.6403509,0.21878225,0.23944831,-0.020666063,0.5292593,0.5955087,-0.066249385,0.111225635,0.14571181,-0.034486175,-0.36396536,-0.7000003,0.03108573,-0.061290324,0.06609381,9.522959,4.7,0.55581564,24.950512
17019,17,0.38103756,0.6014235,0.74170274,0.14027923,0.023318768,0.116960466,0.41917738,-0.10931309,0.5284905,0.20952815,-0.14735296,0.3568811,-0.22426024,-0.5,-0.008357525,0.026233453,0.06562126,12.158242,4.1,0.53039193,29.165985
17021,17,0.33333334,0.6927711,0.7016575,0.008886397,0.0031052232,0.0057811737,0.09925496,0.16034265,-0.06108769,0.08650924,0.15587038,-0.06936113,0.057158414,-1.2000003,0.013632774,-0.050059594,-0.22111084,10.467807,5.8,0.4824968,22.417618
17023,17,0.34166667,0.5637584,0.6418919,0.07813352,0.118059814,-0.03992629,0.12306009,-0.11332869,0.23638877,-0.006734032,-0.30346593,0.29673192,-0.20409536,-1.7999997,0.027165413,-0.044270832,0.17512566,9.724839,5.5,0.5088474,25.12823
17025,17,0.55932206,0.5125,0.53763443,0.025134444,0.050718427,-0.025583982,0.19845094,0.17824823,0.020202707,0.15057285,0.08388148,0.066691376,0.09763847,-1.4000001,0.01671806,-0.0131233595,0.059927694,9.556338,6.1,0.4852837,26.933083
17027,17,0.4642857,0.5345455,0.68013465,0.14558917,0.09526223,0.050326943,0.31783512,-0.11523526,0.43307036,0.07696104,-0.279233,0.35619405,-0.29815337,-0.2999997,0.01756394,0.022883296,0.13053167,10.510015,4.7,0.5045664,24.365385
17029,17,0.44,0.6230366,0.74038464,0.117348015,0.14226949,-0.024921477,0.2578291,0.2315118,0.026317308,0.08526465,0.02584123,0.05942342,-0.2876821,-1.5,-0.006768286,-0.039020658,0.056171846,10.878349,4.7,0.4970575,27.472332
17031,17,0.5083937,0.51116383,0.5344216,0.023257792,0.02977705,-0.006519258,0.1463489,-0.18661878,0.33296767,0.10185392,-0.24323861,0.34509254,0.05310694,-2.6999998,0.0027725697,0.03216661,0.15367816,15.465632,6.4,0.48929635,47.001423
